text,tag,name
Brandon/Hill selected list of nursing books and journals .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Retraction .,"['O', 'O']",NONE
An omission .,"['O', 'O', 'O']",NONE
Indoor pollution and health ||NONE,"['O', 'O', 'O', 'O', 'O']",NONE
Dioxins : current knowledge about health effects ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Influence of environmental factors on fertility : example of the diminution of sperm quality ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Overtraining and recovery .,"['O', 'O', 'O', 'O']",NONE
A conceptual model .,"['O', 'O', 'O', 'O']",NONE
Saliva composition and exercise .,"['O', 'O', 'O', 'O', 'O']",NONE
Lipid metabolism during exercise .,"['O', 'O', 'O', 'O', 'O']",NONE
An overview .,"['O', 'O', 'O']",NONE
Academic medicine -- alternative medicine from the viewpoint of public health public health directors ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Academic medicine and complementary medicine -- campaign for the truth in medical theories ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The academic medicine -- alternative medicine tension field ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Are academic medicine-alternative medicine incompatible , compatible , complementary ? ||NONE","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Research in complementary medicine : results and problems ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Diseases transmitted by non-conventional agents ( `` prions '' ) : nosology and diagnosis ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Biology of non-conventional transmissible agents or prions ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Clinical familial case study ||NONE,"['O', 'O', 'O', 'O', 'O']",NONE
Two cases ||NONE,"['O', 'O', 'O']",NONE
Epidural and intramedullary abscess of acute onset ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Cytokines and peripheral neuropathies ||NONE,"['O', 'O', 'O', 'O', 'O']",NONE
Case report ||NONE,"['O', 'O', 'O']",NONE
Pneumosinus dilatans : a little-known diagnostic tool ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
An electrophysiology study ||NONE,"['O', 'O', 'O', 'O']",NONE
Body weight and mortality among women .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Survey and assessment of the actual state of routine measurement of glycohaemoglobin/GHb by commercial methods : warning to the users and the providers .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Controversies in hydrating the terminally ill patient .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Generation of diversity in mammalian gut-associated lymphoid tissues : restricted V gene usage does not preclude complex V gene organization .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"A major non-LTR retrotransposon of Bombyx mori , L1Bm .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Algae or protozoa : phylogenetic position of euglenophytes and dinoflagellates as inferred from mitochondrial sequences .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Satellite DNA repeat sequence variation is low in three species of burying beetles in the genus Nicrophorus ( Coleoptera : Silphidae ) .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The importance of patient registration and processing .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Dose-dependent effects of recombinant human interleukin-6 on glucose regulation .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Interaction between electronic article surveillance systems and implantable defibrillators : insights from a fourth generation ICD .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Human bodily health and the common good .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Proposals for action by individuals and the Catholic Church .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Invited commentary : le mystÃ¨re de MontrÃ ( c ) al. ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Why Oedipus and not Christ ? : a psychoanalytic inquiry into innocence , human sacrifice , and the sacred -- Part I : Innocence , spirituality , and human sacrifice .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Equine dinucleotide repeat loci LEX049-LEX063 .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
Molecular systematics of tanagers ( Thraupinae ) : evolution and biogeography of a diverse radiation of neotropical birds .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
A family of highly repetitive DNAs from `` ginbuna '' ( Carassius auratus langsdorfi ) genome common to Carassius auratus populations .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Characterization of cDNA clones in size-fractionated cDNA libraries from human brain .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Mouse LIM-kinase 2 gene : cDNA cloning , genomic organization , and tissue-specific expression of two alternatively initiated transcripts .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Undergraduate orthodontic education : what should we teach rather than what can we teach ? ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
History -- a living museum .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
Interview by Grethe Kjaergaard .,"['O', 'O', 'O', 'O', 'O']",NONE
"Helicobacter pylori -- more light , less heat .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
A national survey of physician-assisted suicide and euthanasia in the United States .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Death is a journey to be undertaken .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Replicated declines in assault rates after implementation of the Assaulted Staff Action Program .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Positive patch test to cocamidopropyl betaine in a hairdresser .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
American Diabetes Association .,"['O', 'O', 'O', 'O']",NONE
Investigation of the yeast mitochondrial unselective channel in intact and permeabilized spheroplasts .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Human leukocyte antigen frequencies in a selected group of Lebanese Greek Orthodox .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Alcohol and the heart .,"['O', 'O', 'O', 'O', 'O']",NONE
Will the real plastic surgeon please stand up ? ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
A survey of the attitudes of chronic psychiatric patients living in the community toward their medication .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Alterations in the developing immune system of the F344 rat after perinatal exposure to 2 , 3 , 7 , 8-tetrachlorodibenzo-p-dioxin : II .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Effects on the pup and the adult .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Renal ultrasonography : a procedure for nephrologists .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The influence of patients ' hopes of receiving a prescription on doctors ' perceptions and the decision to prescribe : a questionnaire survey .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Medical devices and the year 2000 problem .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Internists ' and surgeons ' attitudes toward guns and firearm injury prevention .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Firearm injury prevention .,"['O', 'O', 'O', 'O']",NONE
American College of Physicians .,"['O', 'O', 'O', 'O', 'O']",NONE
Death rates of characters in soap operas on British television : is a government health warning required ? ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Child sexual abuse : when a doctor 's duty to report abuse conflicts with a duty of confidentiality to the victim .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Tissue adhesives -- revisited .,"['O', 'O', 'O', 'O', 'O']",NONE
"Racial discrimination in the allocation of distinction awards ? Analysis of list of award holders by type of award , specialty and region .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Survanta in Term Infants Study Group .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Consultation section .,"['O', 'O', 'O']",NONE
Changing the law on decision making for mentally incapacitated adults .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The coding audit .,"['O', 'O', 'O', 'O']",NONE
Providing primary care in the accident and emergency department .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Challenges to Native American health care .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Federal programs and Indian country : a time for reinvention .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Chicago report profiles .,"['O', 'O', 'O', 'O']",NONE
Big city health .,"['O', 'O', 'O', 'O']",NONE
College-age drinking problems .,"['O', 'O', 'O', 'O']",NONE
Using YPLL in health planning .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
WHO decides : food irradiation safe at any level .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Genetic sampling : big brother or big science ? ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Physician assistants and nurse practitioners in hospital outpatient departments , 1993-1994 .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Laying the foundation for Healthy People 2010 .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The first year of consultation .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
Is dietary fat a major determinant of body fat ? ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Case complexity .,"['O', 'O', 'O']",NONE
"Re : Intermediate term assessment of the reliability , function and patient satisfaction with the AMS700 ultrex penile prosthesis .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Reduced ratio of male to female births in several industrial countries : a sentinel health indicator ? ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Should we accept mediocrity ? ||NONE,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
Colonoscopic removal of chicken bones impacted in the sigmoid in two patients .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
`` Pull '' or `` push '' PEG : the reinsertion of the gastroscope is often unnecessary .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Somatic mesoderm differentiation and the development of a subset of pericardial cells depend on the not enough muscles ( nem ) locus , which contains the inscuteable gene and the intron located gene , skittles .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Hemodynamic effects of acute tetrandrine and terlipressin administration on portal hypertensive rats .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Joint International Symposium of the Danish Cancer Society , European Cancer Prevention Organization and National Food Agency of Denmark .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
"Aarhus , Denmark , 21-24 May 1997 .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Abstracts .,"['O', 'O']",NONE
Income inequality and population health .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
Point-counterpoint .,"['O', 'O']",NONE
"Persons successful at long-term weight loss and maintenance continue to consume a low-energy , low-fat diet .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Ultrasound measurements of the newborn hip .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Comparison of two methods in 657 newborns .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Informed consent : edging forwards ( and backwards ) ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Online medical surveys : using the Internet as a research tool .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
US-guided puncture of the internal jugular vein : complications and anatomic considerations .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Mouth care and skin care in palliative medicine .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The effect of melatonin administration on ethanol-induced lipid peroxidation in rats .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Platelet Receptor Inhibition in Ischemic Syndrome Management ( PRISM ) Study Investigators .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Mike Grace talks to Mike Joy .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Interview by Mike Grace .,"['O', 'O', 'O', 'O', 'O']",NONE
Multivalent cations depress ligand affinity of insulin-like growth factor-binding proteins-3 and -5 on human GM-10 fibroblast cell surfaces .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Effect of continuous spinal remifentanil infusion on behaviour and spinal glutamate release evoked by subcutaneous formalin in the rat .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Physicians disciplined for sex-related offenses .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
Something from nothing : the evolution and utility of satellite repeats .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Sudden death in young athletes : screening for the needle in a haystack .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Occupation : the keystone of a curriculum for a self-defined profession .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Molecular analysis of cellulose biosynthesis in Arabidopsis .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Users ' guides to the medical literature : XIV .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
How to decide on the applicability of clinical trial results to your patient .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Evidence-Based Medicine Working Group .,"['O', 'O', 'O', 'O', 'O']",NONE
Hemispheric difference in human skin color .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Implications for research and policy .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
Causing death or allowing to die ? Developments in the law .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Brain-gut axis in health and disease .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Pins and Rubbers Traction System .,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
A specialist nurse can replace pre-registration house officers in the surgical pre-admission clinic .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Ionized magnesium in serum and ultrafiltrate : pH and bicarbonate effect on measurements with the AVL 988-4 electrolyte analyzer .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The Gram stain .,"['O', 'O', 'O', 'O']",NONE
New Zealand Cot Death Study Group .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
When can odds ratios mislead ? ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Enzyme structure with two catalytic sites for double-sieve selection of substrate .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Anxiety and autonomic flexibility : a cardiovascular approach .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Cross-reactivity of specific antibodies directed to heat shock proteins from periodontopathogenic bacteria and of human origin ( corrected ) ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Mutations in brief no .,"['O', 'O', 'O', 'O', 'O']",NONE
137 .,"['O', 'O']",NONE
Online .,"['O', 'O']",NONE
Mutations in brief no .,"['O', 'O', 'O', 'O', 'O']",NONE
138 .,"['O', 'O']",NONE
Online .,"['O', 'O']",NONE
Mutations in brief no .,"['O', 'O', 'O', 'O', 'O']",NONE
139 .,"['O', 'O']",NONE
Online .,"['O', 'O']",NONE
Mutations in brief no .,"['O', 'O', 'O', 'O', 'O']",NONE
140 .,"['O', 'O']",NONE
Online .,"['O', 'O']",NONE
Mutations in brief no .,"['O', 'O', 'O', 'O', 'O']",NONE
141 .,"['O', 'O']",NONE
Online .,"['O', 'O']",NONE
besancon @ rockefeller1.univ.lyon1.fr .,"['O', 'O', 'O', 'O']",NONE
Mutations in brief no .,"['O', 'O', 'O', 'O', 'O']",NONE
144 .,"['O', 'O']",NONE
Online .,"['O', 'O']",NONE
A new informative Alw 26 I polymorphism in exon 10 of the human low density lipoprotein receptor gene .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Application to prenatal diagnosis .,"['O', 'O', 'O', 'O', 'O']",NONE
Mutations in brief no .,"['O', 'O', 'O', 'O', 'O']",NONE
145 .,"['O', 'O']",NONE
Online .,"['O', 'O']",NONE
Mutations in brief no .,"['O', 'O', 'O', 'O', 'O']",NONE
146 .,"['O', 'O']",NONE
Online .,"['O', 'O']",NONE
Evidence-based guidelines for universal counselling and offering of HIV testing in pregnancy in Canada .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Purification and characterization of an acetyl xylan esterase from Bacillus pumilus .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Placebo in drug clinical trials ||NONE,"['O', 'O', 'O', 'O', 'O', 'O']",NONE
Chromosome 22qII deletions .,"['O', 'O', 'O', 'O']",NONE
HIV treatment strategies : planning for the long term .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Decrease in antibiotic susceptibility or increase in resistance ? ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Helicobacter pylori and abdominal symptoms : a population-based study among preschool children in southern Germany .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
The AIDS Study Group of the Spanish Society of Infectious Diseases and Clinical Microbiology ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Requirements for training to ensure competence of endoscopists performing invasive procedures in children .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Safe motherhood : can we make a difference ? ||NONE,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Lonomia obliqua caterpillar spicules trigger human blood coagulation via activation of factor X and prothrombin .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Doing everything .,"['O', 'O', 'O']",NONE
Successful replantation of an amputated tongue .,"['O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Morbidity and healthcare utilisation of children in households with one adult : comparative observational study .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",NONE
Mutations in brief no .,"['O', 'O', 'O', 'O', 'O']",NONE
117 .,"['O', 'O']",NONE
